7151,2015-11-23 00:00:00
11535,2015-11-24 00:00:00
11070,2015-11-25 00:00:00
11072,2015-11-26 00:00:00
10614,2015-11-27 00:00:00
5224,2015-11-28 00:00:00
4055,2015-11-29 00:00:00
10851,2015-11-30 00:00:00
11785,2015-12-01 00:00:00
11036,2015-12-02 00:00:00
10212,2015-12-03 00:00:00
9169,2015-12-04 00:00:00
3591,2015-12-05 00:00:00
2236,2015-12-06 00:00:00
3425,2015-12-07 00:00:00
3671,2015-12-08 00:00:00
10099,2015-12-09 00:00:00
10294,2015-12-10 00:00:00
10118,2015-12-11 00:00:00
5760,2015-12-12 00:00:00
4256,2015-12-13 00:00:00
10352,2015-12-14 00:00:00
11308,2015-12-15 00:00:00
11164,2015-12-16 00:00:00
11152,2015-12-17 00:00:00
10956,2015-12-18 00:00:00
6494,2015-12-19 00:00:00
5294,2015-12-20 00:00:00
7343,2015-12-21 00:00:00
10522,2015-12-22 00:00:00
8842,2015-12-23 00:00:00
4718,2015-12-24 00:00:00
970,2015-12-25 00:00:00
1382,2015-12-26 00:00:00
1743,2015-12-27 00:00:00
5145,2015-12-28 00:00:00
5740,2015-12-29 00:00:00
5796,2015-12-30 00:00:00
2577,2015-12-31 00:00:00
1135,2016-01-01 00:00:00
510,2016-01-02 00:00:00
1239,2016-01-03 00:00:00
3687,2016-01-04 00:00:00
3760,2016-01-05 00:00:00
3510,2016-01-06 00:00:00
7880,2016-01-07 00:00:00
8643,2016-01-08 00:00:00
1559,2016-01-09 00:00:00
2783,2016-01-10 00:00:00
8331,2016-01-11 00:00:00
10764,2016-01-12 00:00:00
10633,2016-01-13 00:00:00
10279,2016-01-14 00:00:00
10358,2016-01-15 00:00:00
5515,2016-01-16 00:00:00
3873,2016-01-17 00:00:00
9511,2016-01-18 00:00:00
9791,2016-01-19 00:00:00
9920,2016-01-20 00:00:00
9906,2016-01-21 00:00:00
9642,2016-01-22 00:00:00
4931,2016-01-23 00:00:00
3857,2016-01-24 00:00:00
10255,2016-01-25 00:00:00
11470,2016-01-26 00:00:00
11599,2016-01-27 00:00:00
11317,2016-01-28 00:00:00
11505,2016-01-29 00:00:00
2734,2016-01-30 00:00:00
4664,2016-01-31 00:00:00
10538,2016-02-01 00:00:00
10236,2016-02-02 00:00:00
7184,2016-02-03 00:00:00
11953,2016-02-04 00:00:00
11484,2016-02-05 00:00:00
4362,2016-02-06 00:00:00
464,2016-02-07 00:00:00
10046,2016-02-08 00:00:00
6504,2016-02-09 00:00:00
11773,2016-02-10 00:00:00
10870,2016-02-11 00:00:00
6499,2016-02-12 00:00:00
4288,2016-02-13 00:00:00
1155,2016-02-14 00:00:00
11004,2016-02-15 00:00:00
5615,2016-02-16 00:00:00
6468,2016-02-17 00:00:00
11721,2016-02-18 00:00:00
11555,2016-02-19 00:00:00
6345,2016-02-20 00:00:00
5756,2016-02-21 00:00:00
10688,2016-02-22 00:00:00
12580,2016-02-23 00:00:00
12771,2016-02-24 00:00:00
9689,2016-02-25 00:00:00
10492,2016-02-26 00:00:00
1900,2016-02-27 00:00:00
735,2016-02-28 00:00:00
6851,2016-02-29 00:00:00
13088,2016-03-01 00:00:00
12170,2016-03-02 00:00:00
12933,2016-03-03 00:00:00
12177,2016-03-04 00:00:00
885,2016-03-05 00:00:00
3510,2016-03-06 00:00:00
10439,2016-03-07 00:00:00
10199,2016-03-08 00:00:00
11243,2016-03-09 00:00:00
12556,2016-03-10 00:00:00
12556,2016-03-11 00:00:00
7018,2016-03-12 00:00:00
4723,2016-03-13 00:00:00
11652,2016-03-14 00:00:00
13181,2016-03-15 00:00:00
11331,2016-03-16 00:00:00
14032,2016-03-17 00:00:00
16475,2016-03-18 00:00:00
9170,2016-03-19 00:00:00
8081,2016-03-20 00:00:00
13850,2016-03-21 00:00:00
14628,2016-03-22 00:00:00
14523,2016-03-23 00:00:00
12887,2016-03-24 00:00:00
8624,2016-03-25 00:00:00
4550,2016-03-26 00:00:00
2627,2016-03-27 00:00:00
2156,2016-03-28 00:00:00
11248,2016-03-29 00:00:00
12426,2016-03-30 00:00:00
14003,2016-03-31 00:00:00
13746,2016-04-01 00:00:00
9142,2016-04-02 00:00:00
8907,2016-04-03 00:00:00
13161,2016-04-04 00:00:00
15060,2016-04-05 00:00:00
14896,2016-04-06 00:00:00
16503,2016-04-07 00:00:00
15545,2016-04-08 00:00:00
9371,2016-04-09 00:00:00
10776,2016-04-10 00:00:00
16964,2016-04-11 00:00:00
18497,2016-04-12 00:00:00
16657,2016-04-13 00:00:00
20056,2016-04-14 00:00:00
19038,2016-04-15 00:00:00
13756,2016-04-16 00:00:00
9348,2016-04-17 00:00:00
15849,2016-04-18 00:00:00
17718,2016-04-19 00:00:00
17700,2016-04-20 00:00:00
17309,2016-04-21 00:00:00
16283,2016-04-22 00:00:00
6843,2016-04-23 00:00:00
6055,2016-04-24 00:00:00
7060,2016-04-25 00:00:00
13668,2016-04-26 00:00:00
16008,2016-04-27 00:00:00
15106,2016-04-28 00:00:00
15407,2016-04-29 00:00:00
9234,2016-04-30 00:00:00
2907,2016-05-01 00:00:00
15008,2016-05-02 00:00:00
17632,2016-05-03 00:00:00
18494,2016-05-04 00:00:00
17948,2016-05-05 00:00:00
18099,2016-05-06 00:00:00
11643,2016-05-07 00:00:00
8745,2016-05-08 00:00:00
9639,2016-05-09 00:00:00
13208,2016-05-10 00:00:00
3882,2016-05-11 00:00:00
9071,2016-05-12 00:00:00
11806,2016-05-13 00:00:00
10640,2016-05-14 00:00:00
10677,2016-05-15 00:00:00
16118,2016-05-16 00:00:00
17998,2016-05-17 00:00:00
17536,2016-05-18 00:00:00
5120,2016-05-19 00:00:00
17622,2016-05-20 00:00:00
12120,2016-05-21 00:00:00
10944,2016-05-22 00:00:00
12830,2016-05-23 00:00:00
18111,2016-05-24 00:00:00
17721,2016-05-25 00:00:00
18468,2016-05-26 00:00:00
18733,2016-05-27 00:00:00
12598,2016-05-28 00:00:00
2522,2016-05-29 00:00:00
6567,2016-05-30 00:00:00
14234,2016-05-31 00:00:00
13332,2016-06-01 00:00:00
5007,2016-06-02 00:00:00
7726,2016-06-03 00:00:00
5406,2016-06-04 00:00:00
6278,2016-06-05 00:00:00
16041,2016-06-06 00:00:00
17603,2016-06-07 00:00:00
15702,2016-06-08 00:00:00
12869,2016-06-09 00:00:00
17364,2016-06-10 00:00:00
9284,2016-06-11 00:00:00
9340,2016-06-12 00:00:00
16964,2016-06-13 00:00:00
16180,2016-06-14 00:00:00
16341,2016-06-15 00:00:00
11713,2016-06-16 00:00:00
16631,2016-06-17 00:00:00
9175,2016-06-18 00:00:00
6524,2016-06-19 00:00:00
16793,2016-06-20 00:00:00
17675,2016-06-21 00:00:00
17614,2016-06-22 00:00:00
16884,2016-06-23 00:00:00
14482,2016-06-24 00:00:00
8305,2016-06-25 00:00:00
6694,2016-06-26 00:00:00
15245,2016-06-27 00:00:00
16924,2016-06-28 00:00:00
16808,2016-06-29 00:00:00
16401,2016-06-30 00:00:00
14973,2016-07-01 00:00:00
6448,2016-07-02 00:00:00
7666,2016-07-03 00:00:00
15192,2016-07-04 00:00:00
17108,2016-07-05 00:00:00
16919,2016-07-06 00:00:00
16645,2016-07-07 00:00:00
14931,2016-07-08 00:00:00
7294,2016-07-09 00:00:00
