id_amat;ubicazione;linee;LONG_X_4326;LAT_Y_4326;Location
11005;"Via P.Eugenio, 6 prima di Via Mac Mahon";78;9.16301222364212;45.4887485430706;"(45.4887485430706, 9.16301222364212)"
11006;Via Mac Mahon prima di Via Principe Eugenio;12;9.16372765697632;45.489419985424;"(45.489419985424, 9.16372765697632)"
11007;Via General Govone prima di Via Caracciolo;"78,1078";9.1624579295145;45.4929608358591;"(45.4929608358591, 9.1624579295145)"
11008;"Via Cenisio, 40 dopo P.za Diocleziano";14;9.16493033780936;45.4877106821017;"(45.4877106821017, 9.16493033780936)"
11009;Via Mac Mahon prima di P.za Diocleziano;12;9.16552450117986;45.4880348949965;"(45.4880348949965, 9.16552450117986)"
11010;"Via Mac Mahon, 16 prima di Via Principe Eugenio";12;9.16407490659776;45.4893364811316;"(45.4893364811316, 9.16407490659776)"
11011;"Via P.Eugenio, 19 prima di Via Mac Mahon";78;9.16419848253685;45.4896701143686;"(45.4896701143686, 9.16419848253685)"
11012;"Via General Govone, 56 prima di Via Caracciolo";78;9.16370710457807;45.4923767738733;"(45.4923767738733, 9.16370710457807)"
11013;"Via Mac Mahon, 113 prima di Via Bramantino";"12,19";9.15267918254624;45.4978222741326;"(45.4978222741326, 9.15267918254624)"
11014;"Via Mac Mahon, 128";"12,19";9.15317125932542;45.497569589663;"(45.497569589663, 9.15317125932542)"
11015;"Via Mac Mahon, 107 prima di Via Campo dei Fiori";"12,19";9.15469962122875;45.496297389553;"(45.496297389553, 9.15469962122875)"
11016;Via Mac Mahon prima di Via Ardissone;12;9.15545313559325;45.4958574904081;"(45.4958574904081, 9.15545313559325)"
11017;P.le Stz Bovisa FNM;82;9.15969411329509;45.5027612360532;"(45.5027612360532, 9.15969411329509)"
11018;Via Bovisasca dopo Via Andreoli;92;9.16116397412888;45.5031167122351;"(45.5031167122351, 9.16116397412888)"
11019;Via Bovisasca dopo Via Morghen;"82,92";9.16027232399481;45.5046571282684;"(45.5046571282684, 9.16027232399481)"
11020;Via Bovisasca dopo Via Morghen;"82,92";9.16013492698067;45.5052963885846;"(45.5052963885846, 9.16013492698067)"
11023;Via Vare' prima di Via Mercantini;"82,92";9.16208815507376;45.5017787644385;"(45.5017787644385, 9.16208815507376)"
11024;Via Bovisasca prima di Via Andreoli (FNM);"82,92";9.16127115370478;45.5031944015942;"(45.5031944015942, 9.16127115370478)"
11025;"Via Broglio, 24 prima di Via Vare'";"82,92";9.1627078418867;45.5025069632394;"(45.5025069632394, 9.1627078418867)"
11026;"Via Mercantini, 5 prima di P.za Bausan";82;9.16442131337984;45.5019104512546;"(45.5019104512546, 9.16442131337984)"
11027;Via Bovisasca dopo Via Cicogna Mozzoni;"35,41,82";9.15675113636479;45.5151966082691;"(45.5151966082691, 9.15675113636479)"
11028;Via Gabbro angolo Via Bovisasca;"41,82";9.15762785131395;45.5145798479795;"(45.5145798479795, 9.15762785131395)"
11029;Via Cosenz prima di Via Bovisasca;82;9.16023145180781;45.506610393173;"(45.506610393173, 9.16023145180781)"
11030;"Via Bovisasca, 68";82;9.15957467925821;45.5074889037071;"(45.5074889037071, 9.15957467925821)"
11031;Via Nicolodi dopo di Via Tukory;82;9.16170355246948;45.5122069146932;"(45.5122069146932, 9.16170355246948)"
11032;"Via Gabbro, 6/a";41;9.16053643992828;45.5151228652161;"(45.5151228652161, 9.16053643992828)"
11033;"Via Durando, 39 dopo Via Consenz";92;9.16325616337213;45.506223578624;"(45.506223578624, 9.16325616337213)"
11034;Via Cosenz prima di Via Durando;82;9.16334175102018;45.5071730573196;"(45.5071730573196, 9.16334175102018)"
11035;Via Cerkovo dopo Via Dalmagia';41;9.15258963314957;45.5162383470879;"(45.5162383470879, 9.15258963314957)"
11036;"Via Litta Modignani, 97 dopo Via Bovisasca";"35,40,41";9.15314700889165;45.5214806301162;"(45.5214806301162, 9.15314700889165)"
11037;Via Cerkovo dopo Via Musco;82;9.15309901905012;45.5164086848769;"(45.5164086848769, 9.15309901905012)"
11038;Via Maffi dopo Via Bovisasca;"41,82";9.15396172359758;45.5181450421023;"(45.5181450421023, 9.15396172359758)"
11039;Via Litta Modignani fronte 101;"35,40,41";9.15283439955059;45.5215358995544;"(45.5215358995544, 9.15283439955059)"
11040;"Via El Alamein, 18 prima di Via Assietta";"41,82";9.15539854163723;45.5169006382263;"(45.5169006382263, 9.15539854163723)"
11041;Via Bovisasca dopo Via Maffi;"35,41";9.15441015802861;45.5187321723083;"(45.5187321723083, 9.15441015802861)"
11042;Via Bovisasca dopo Via Assietta;"35,41,82";9.15621753134515;45.5171747092661;"(45.5171747092661, 9.15621753134515)"
11043;"Via Gabbro, 20 prima di Via Assietta";"41,82";9.16003072660072;45.5171102789112;"(45.5171102789112, 9.16003072660072)"
11044;"Via Litta Modignani, 61 prima di Via Salemi";"35,40,41";9.15916586741117;45.5226190485595;"(45.5226190485595, 9.15916586741117)"
11045;Via Litta Modignani prima di Via Salemi;"35,40,41";9.16021198482014;45.5229066270924;"(45.5229066270924, 9.16021198482014)"
11046;"Via Litta Modignani, 31 prima di V.Ippocrate";"35,40,41,89";9.16262484846053;45.5232469161159;"(45.5232469161159, 9.16262484846053)"
11048;Via Litta Modignani dopo Via Sacro Cuore;"35,40,41";9.16252286987689;45.5233399145366;"(45.5233399145366, 9.16252286987689)"
11049;Via Esculapio dopo Via del Sacro Cuore;"41,52";9.16235395762;45.5247612927507;"(45.5247612927507, 9.16235395762)"
11051;Via Litta Modignani dopo Via Comasina;"35,40";9.16419962602866;45.5236615550017;"(45.5236615550017, 9.16419962602866)"
11052;Via Spadini prima di Via Teano;"41,52";9.15888403931405;45.5276564664025;"(45.5276564664025, 9.15888403931405)"
11053;"Via Teano, 21";"41,52";9.16032064895071;45.5284915491411;"(45.5284915491411, 9.16032064895071)"
11054;Via Val di Bondo fronte 21;"41,52";9.16132988301024;45.5253938135793;"(45.5253938135793, 9.16132988301024)"
11055;"Via Comasina, 121 altezza Max Meyer";83;9.1611550083733;45.5339160941153;"(45.5339160941153, 9.1611550083733)"
11060;V.le Romagna fronte 16;15;9.1672714962153;45.3834500847868;"(45.3834500847868, 9.1672714962153)"
11061;"V.le Romagna, 16";15;9.16706099627479;45.3835157315895;"(45.3835157315895, 9.16706099627479)"
11062;Via Mazzocchi dopo Via Buozzi;15;9.17063185798106;45.3843025646769;"(45.3843025646769, 9.17063185798106)"
11063;Via Mazzocchi prima di Via Buozzi;15;9.17061023245331;45.3839365471807;"(45.3839365471807, 9.17061023245331)"
11064;Via Curiel prima di Viale Isonzo;15;9.1720897931085;45.389106993216;"(45.389106993216, 9.1720897931085)"
11065;Via Curiel prima di Viale Isonzo;15;9.17212634045161;45.3895749975862;"(45.3895749975862, 9.17212634045161)"
11066;Via Curiel prima di Via Lambro;15;9.17302226892968;45.394260898634;"(45.394260898634, 9.17302226892968)"
11067;Via Curiel prima di Via Lambro;15;9.17288644127825;45.3943707827109;"(45.3943707827109, 9.17288644127825)"
11068;Via Feraboli dopo Via Gratosoglio;79;9.16882553175647;45.4163762468367;"(45.4163762468367, 9.16882553175647)"
11070;Via Gratosoglio fronte 105;79;9.16960687440198;45.416420097109;"(45.416420097109, 9.16960687440198)"
11071;"Via Baroni, 47";79;9.17095243300145;45.4085961354726;"(45.4085961354726, 9.17095243300145)"
11072;"Via Baroni, 106";79;9.1708669483927;45.4088527947748;"(45.4088527947748, 9.1708669483927)"
11073;"Via Baroni, 11";79;9.17198202304607;45.4115289542068;"(45.4115289542068, 9.17198202304607)"
11074;"Via Baroni, 13/a";79;9.17192144061447;45.4113533526403;"(45.4113533526403, 9.17192144061447)"
11075;Via Gratosoglio fronte 44;79;9.17087968182889;45.4141454260676;"(45.4141454260676, 9.17087968182889)"
11076;Via Baroni fronte 42;79;9.17226935539532;45.4125141430775;"(45.4125141430775, 9.17226935539532)"
11077;"Via Baroni, 36";79;9.17182999735974;45.4130233659444;"(45.4130233659444, 9.17182999735974)"
11078;"Via Dei Missaglia, 103 prima di Via Saponaro";"3,15";9.17441204456318;45.4101914386677;"(45.4101914386677, 9.17441204456318)"
11080;Via dei Missaglia prima di Via Saponaro;"3,15";9.17430348648126;45.4106163303269;"(45.4106163303269, 9.17430348648126)"
11081;"Via dei Missaglia, 89 prima di Via Feraboli";"3,15";9.17486583580949;45.4141922413732;"(45.4141922413732, 9.17486583580949)"
11082;Via dei Missaglia prima di Via Feraboli;"3,15";9.17478151774015;45.4145175799734;"(45.4145175799734, 9.17478151774015)"
11083;"Via Baroni, 184";79;9.17049342102851;45.4046813357485;"(45.4046813357485, 9.17049342102851)"
11084;Via Baroni fronte 188;79;9.17082205844356;45.4045503295114;"(45.4045503295114, 9.17082205844356)"
11085;"Via Baroni, 144";79;9.1698387437208;45.4063475154945;"(45.4063475154945, 9.1698387437208)"
11086;"Via Baroni, 59";79;9.17005457786377;45.4068880899233;"(45.4068880899233, 9.17005457786377)"
11087;Via Curiel prima di Via Maggi;15;9.17345647901721;45.3982212426549;"(45.3982212426549, 9.17345647901721)"
11088;Via Curiel prima di Via Maggi;15;9.17337806519861;45.3982866916545;"(45.3982866916545, 9.17337806519861)"
11090;Via Baroni dopo Via Lelio Basso;"79,1079";9.17316275090305;45.4037457124054;"(45.4037457124054, 9.17316275090305)"
11091;"Via dei Missaglia, 139 prima di Via Baroni";3;9.17393584550578;45.4036847006107;"(45.4036847006107, 9.17393584550578)"
11093;Via dei Missaglia dopo Via Manduria;"3,15";9.1746377296011;45.4038401431492;"(45.4038401431492, 9.1746377296011)"
11094;Via dei Missaglia prima di Via Baroni;15;9.17444183925327;45.4036587543346;"(45.4036587543346, 9.17444183925327)"
11095;"Via dei Missaglia, 131 (Scuola Santarosa)";"3,15";9.17476999685516;45.4066027887569;"(45.4066027887569, 9.17476999685516)"
11096;Via dei Missaglia fronte 131;"3,15";9.17458546291743;45.4067892584505;"(45.4067892584505, 9.17458546291743)"
11097;Via Manduria dopo Via dei Missaglia;79;9.17592225105396;45.4025578565898;"(45.4025578565898, 9.17592225105396)"
11098;Via Manduria prima di Via dei Missaglia;79;9.17514974687531;45.4027300627717;"(45.4027300627717, 9.17514974687531)"
11099;Via Chiesa Rossa prima di Via Pienza;79;9.16638804939178;45.4203312970682;"(45.4203312970682, 9.16638804939178)"
11100;Via Chiesa Rossa fronte 169;79;9.16676126661558;45.4212445266789;"(45.4212445266789, 9.16676126661558)"
11101;Via Chiesa Rossa fronte 113;79;9.16955414001049;45.4260423410611;"(45.4260423410611, 9.16955414001049)"
11102;Via Chiesa Rossa prima 113;79;9.16995333535998;45.4264873025631;"(45.4264873025631, 9.16995333535998)"
11103;"Via Boifava, 6";79;9.17156886508919;45.4268369244759;"(45.4268369244759, 9.17156886508919)"
11104;"Via Boifava, 13";79;9.17245815046779;45.4270651334747;"(45.4270651334747, 9.17245815046779)"
11105;Via Dei Missaglia prima di Via De Ruggiero;"3,15";9.17547768839601;45.4182502962149;"(45.4182502962149, 9.17547768839601)"
11106;Via Dei Missaglia prima di Via De Ruggiero;"3,15";9.17535966663705;45.4185846877783;"(45.4185846877783, 9.17535966663705)"
11107;Via Dei Missaglia (Isola Anita);"3,15";9.17684075185477;45.4231104616712;"(45.4231104616712, 9.17684075185477)"
11108;Via Dei Missaglia (Isola Anita);"3,15";9.17694836058117;45.4227772550857;"(45.4227772550857, 9.17694836058117)"
11109;Via Dei Missaglia dopo Via S.Abbondio;"3,15";9.1769868858139;45.4247569215023;"(45.4247569215023, 9.1769868858139)"
11110;"Via Dei Missaglia, 34 prima di Via S.Abbondio";"3,15";9.17709225610907;45.4244962400854;"(45.4244962400854, 9.17709225610907)"
11111;Via Dei Missaglia prima di Via Boifava;"3,15";9.17728581202557;45.4266540222399;"(45.4266540222399, 9.17728581202557)"
11112;Via Dei Missaglia prima di Via Boifava;"3,15";9.17718094880694;45.4270698995986;"(45.4270698995986, 9.17718094880694)"
11113;V.le Famagosta scala M2 prima 75;"95,152";9.16841438601551;45.4376903781727;"(45.4376903781727, 9.16841438601551)"
11114;V.le Famagosta altezza 75;"95,152";9.16812494658985;45.4373869727646;"(45.4373869727646, 9.16812494658985)"
11118;P.za Maggi dopo Via La Spezia;95;9.17081286778584;45.4379825626767;"(45.4379825626767, 9.17081286778584)"
11120;Via Fra' Cristoforo fronte 15 prima di Via Don Rodrigo;"59,71";9.17169141381752;45.4341494578191;"(45.4341494578191, 9.17169141381752)"
11121;P.za Maggi prima di Via Schiavoni;"59,71,95";9.17147176674761;45.437361332035;"(45.437361332035, 9.17147176674761)"
11122;"Via S.Giacomo, 1";79;9.17317933029068;45.4285572156584;"(45.4285572156584, 9.17317933029068)"
11123;"Via S.Giacomo, 18";79;9.17306042638231;45.4283413696205;"(45.4283413696205, 9.17306042638231)"
11125;"Via Fra' Cristoforo, 6";"59,71";9.17241340053734;45.4352191666521;"(45.4352191666521, 9.17241340053734)"
11126;"Via Fra' Cristoforo, 1 prima di Alz.Nav.Pavese";"59,71";9.17321850211852;45.4361540619915;"(45.4361540619915, 9.17321850211852)"
11127;Via Fra' Cristoforo dopo Via Renzo e Lucia;"59,71";9.17288074953325;45.4361505672146;"(45.4361505672146, 9.17288074953325)"
11128;Via Savio prima di Via S.Giacomo;79;9.17459842549899;45.4301465850468;"(45.4301465850468, 9.17459842549899)"
11129;Via Savio dopo Via S.Giacomo;79;9.17438711800242;45.4300405595048;"(45.4300405595048, 9.17438711800242)"
11130;Via Dei Missaglia dopo P.le Abbiategrasso;"3,15";9.17745374284864;45.429291087396;"(45.429291087396, 9.17745374284864)"
11131;Via Dei Missaglia prima di P.le Abbiategrasso;"3,15";9.17760088222989;45.4294263703712;"(45.4294263703712, 9.17760088222989)"
11132;"P.za Abbiategrasso, 14";"65,79,230";9.17696752263013;45.429946587667;"(45.429946587667, 9.17696752263013)"
11134;"P.za Abbiategrasso, 2 dopo Via Montegani";"79,1079";9.17702886530073;45.4306575778186;"(45.4306575778186, 9.17702886530073)"
11135;Via Montegani fronte 35 prima di Via Neera;"3,115";9.17766495523459;45.4332399002308;"(45.4332399002308, 9.17766495523459)"
11136;Via Montegani prima di Via Neera;"3,115";9.17775499986397;45.4329067207449;"(45.4329067207449, 9.17775499986397)"
11137;Via Montegani prima di Via Palmieri;"3,115";9.17800873845019;45.4348325554617;"(45.4348325554617, 9.17800873845019)"
11138;"Via Montegani, 22 prima di Via Palmieri";"3,115";9.17790416831244;45.4351207522733;"(45.4351207522733, 9.17790416831244)"
11139;"Via Montegani, 1 prima di Via G. da Cermenate";"3,115";9.1783039899606;45.4372488823726;"(45.4372488823726, 9.1783039899606)"
11140;"V.le G. da Cermenate, 29 prima di Via Meda";95;9.17918474328504;45.4374881952034;"(45.4374881952034, 9.17918474328504)"
11141;Via Russoli fronte 15/5;71;9.16584955754778;45.4405349937041;"(45.4405349937041, 9.16584955754778)"
11142;"Via Russoli, 15/5";71;9.16570682731541;45.4403686808193;"(45.4403686808193, 9.16570682731541)"
11143;P.le Stz Romolo M2;71;9.16801256935555;45.4425904080643;"(45.4425904080643, 9.16801256935555)"
11145;P.le Stz Romolo M2 sud (solo discesa);71;9.16802284473955;45.4431196280918;"(45.4431196280918, 9.16802284473955)"
11146;V.le Liguria fronte V.le Romolo;"47,91,325,351";9.16747252456775;45.4440340417599;"(45.4440340417599, 9.16747252456775)"
11147;V.le Liguria fronte V.le Romolo;90;9.16729057053253;45.4441431486028;"(45.4441431486028, 9.16729057053253)"
11148;"V.le Liguria, 23 dopo P.za Belfanti";90;9.17173817518765;45.4439197078947;"(45.4439197078947, 9.17173817518765)"
11149;V.le Liguria prima di P.za Belfanti;"47,91";9.17189934831789;45.4438339559108;"(45.4438339559108, 9.17189934831789)"
11153;"Via Rimini, 12 prima di Via Spezia";"59,71";9.17314948088961;45.4407672114036;"(45.4407672114036, 9.17314948088961)"
11154;"Via Spezia, 25 dopo Via Rimini";"59,71";9.17271532381953;45.4414789510942;"(45.4414789510942, 9.17271532381953)"
11155;Via Spezia angolo P.za Belfanti;"59,71";9.17279786836084;45.4433915511217;"(45.4433915511217, 9.17279786836084)"
11156;"Via Segantini, 75 dopo P.za Belfanti";47;9.17281710404962;45.444597330355;"(45.444597330355, 9.17281710404962)"
11157;V.le Liguria prima di Alz.Nav.Pavese;"59,71,91";9.17552705815115;45.4436619300757;"(45.4436619300757, 9.17552705815115)"
11158;"Alzaia Nav.Pavese, 102 prima di Via Rimini";"59,71";9.17526862312728;45.4412365412753;"(45.4412365412753, 9.17526862312728)"
11159;Alzaia Nav.Pavese dopo V.le Liguria;"59,71";9.17573518450715;45.4432565631806;"(45.4432565631806, 9.17573518450715)"
11160;"V.le Liguria, 47 dopo Alzaia Nav.Pavese";90;9.17522527929225;45.4437614041298;"(45.4437614041298, 9.17522527929225)"
11161;"Alzaia Nav.Pavese, 60 dopo Via Darwin";"59,71";9.17607122085708;45.4449257422892;"(45.4449257422892, 9.17607122085708)"
11162;"Via Meda, 60 prima di V.le G. da Cermenate";"3,115";9.17830462038542;45.4381611842906;"(45.4381611842906, 9.17830462038542)"
11163;"Via Meda, 43 prima di Via Bonghi";"3,115";9.17861832144834;45.4401332328954;"(45.4401332328954, 9.17861832144834)"
11164;"Via Meda, 38 prima di Via Spaventa";"3,115";9.17864551857609;45.4413311594932;"(45.4413311594932, 9.17864551857609)"
11165;"Via Meda, 23 prima di V.le Tibaldi";"3,115";9.17903905505661;45.4432964474143;"(45.4432964474143, 9.17903905505661)"
11166;V.le Tibaldi prima di Via Meda;"59,71,91";9.17864653429471;45.4435085856352;"(45.4435085856352, 9.17864653429471)"
11167;"V.le Tibaldi, 7 dopo Via Meda";90;9.17822649945349;45.44361275269;"(45.44361275269, 9.17822649945349)"
11168;"Via Meda, 22 prima di V.le Tibaldi";"3,115";9.17897826874951;45.4437871000138;"(45.4437871000138, 9.17897826874951)"
11169;"Via Meda, 2 dopo Via Torricelli";"3,115";9.17926114019554;45.4457983926992;"(45.4457983926992, 9.17926114019554)"
11170;"Via Conchetta, 5 dopo C.so S.Gottardo";"59,71";9.1790328876801;45.4467660299562;"(45.4467660299562, 9.1790328876801)"
11171;Via Solari altezza Via Montevideo;14;9.16581080967073;45.4562553794806;"(45.4562553794806, 9.16581080967073)"
11172;"Via Solari, 15 angolo Via Montevideo";14;9.16617059377539;45.4562818608163;"(45.4562818608163, 9.16617059377539)"
11173;"Via Valenza, 17 dopo Alzaia Nav.Grande";"2,74,325";9.16855408948148;45.4508507487913;"(45.4508507487913, 9.16855408948148)"
11174;Via Valenza prima di Alzaia Nav.Grande;"2,74,325";9.16809901398494;45.4506817303848;"(45.4506817303848, 9.16809901398494)"
11175;"Via Solari, 1 prima di V.le Coni Zugna";14;9.16900717808451;45.4570277726399;"(45.4570277726399, 9.16900717808451)"
11176;Via Solari dopo V.le Coni Zugna;14;9.16850527425615;45.4570591971919;"(45.4570591971919, 9.16850527425615)"
11177;Via Valenza dopo Stz Genova;"2,74,152,325";9.16985519377617;45.4524150066719;"(45.4524150066719, 9.16985519377617)"
11178;Stz Genova prima di Via Vigevano;"2,74,152,325";9.17010084318511;45.4527701829671;"(45.4527701829671, 9.17010084318511)"
11179;Stz Genova;10;9.17002125856459;45.4534183761136;"(45.4534183761136, 9.17002125856459)"
11181;"Stz Genova, 2";"2,9,14";9.16978489049688;45.4535582341106;"(45.4535582341106, 9.16978489049688)"
11182;Via Vigevano prima di Stz Genova;"10,126";9.17049042879458;45.4532936528617;"(45.4532936528617, 9.17049042879458)"
11184;V.le Coni Zugna prima di Via Modestino;"10,126";9.16897984844155;45.4574703848149;"(45.4574703848149, 9.16897984844155)"
11187;"V.le Coni Zugna, 62 prima di C.so Colombo";"10,14,125";9.17207962238949;45.4553100183723;"(45.4553100183723, 9.17207962238949)"
11188;"Via Segantini, 10 dopo Via Gola";47;9.17290025928788;45.4486660125948;"(45.4486660125948, 9.17290025928788)"
11189;Via Segantini fronte 6 dopo Via Gola;47;9.17307292156699;45.4491019693532;"(45.4491019693532, 9.17307292156699)"
11190;"Via Vigevano, 14 prima di Via Corsico";10;9.17344114126493;45.4530620330393;"(45.4530620330393, 9.17344114126493)"
11191;"Via Vigevano, 25 prima di Via Corsico";"9,10";9.17289170555044;45.453007030912;"(45.453007030912, 9.17289170555044)"
11192;"V.le Gorizia, 5 prima di C.so Colombo";9;9.17274057006915;45.4549974788094;"(45.4549974788094, 9.17274057006915)"
11193;"C.so Colombo, 5 prima di V.le Gorizia";"2,10,14,74,126,152,325";9.17224951682641;45.4549272187303;"(45.4549272187303, 9.17224951682641)"
11194;C.so Colombo fronte 1 prima di V.le Coni Zugna;"2,14";9.17264239233719;45.4553226723956;"(45.4553226723956, 9.17264239233719)"
11195;P.za Cantore;325;9.17267288340118;45.4560410710983;"(45.4560410710983, 9.17267288340118)"
11196;"P.le Gen.Cantore, 12 dopo Via Carchidio";74;9.17259829531381;45.4559361775255;"(45.4559361775255, 9.17259829531381)"
11198;"Via Vigevano, 1 prima di V.le Gorizia";"9,10,125";9.17581189634589;45.452785054055;"(45.452785054055, 9.17581189634589)"
11199;V.le Gorizia fronte 30 prima di Via Vigevano;"9,10,126";9.17624917881526;45.4527507715724;"(45.4527507715724, 9.17624917881526)"
11200;"C.so di P.ta Genova, 17 prima di Via D'Oggiono";"2,14";9.17546268598514;45.457144261275;"(45.457144261275, 9.17546268598514)"
11203;"V.le Coni Zugna, 15 prima di Via Dugnani";10;9.16603085183843;45.4594162501834;"(45.4594162501834, 9.16603085183843)"
11204;"V.le Coni Zugna, 14 prima di Via Foppa";10;9.16550886727178;45.4596132016218;"(45.4596132016218, 9.16550886727178)"
11205;"V.le di P.ta Vercellina, 17 prima di Via G.B.Vico";"50,58,68";9.16520645821055;45.4633715672354;"(45.4633715672354, 9.16520645821055)"
11207;"V.le di P.ta Vercellina, 20 prima di Via Biffi";68;9.16489101710581;45.4637635666213;"(45.4637635666213, 9.16489101710581)"
11208;"V.le di P.ta Vercellina, 1 prima di C.so Magenta";68;9.16595187910436;45.4656702500435;"(45.4656702500435, 9.16595187910436)"
11209;"V.le di P.ta Vercellina, 2 dopo P.le Baracca";"50,58,68";9.16543472041722;45.4654324716489;"(45.4654324716489, 9.16543472041722)"
11210;P.le Baracca;16;9.16511875880344;45.4661980145933;"(45.4661980145933, 9.16511875880344)"
11211;P.le Baracca;67;9.16515241693962;45.4667740312495;"(45.4667740312495, 9.16515241693962)"
11212;V.le Coni Zugna fronte 43 prima di Via Solari;"10,125";9.16922746901562;45.4572121573529;"(45.4572121573529, 9.16922746901562)"
11215;"Via S.Vittore, 33 prima di Via Zenale";58;9.16904958339604;45.4636989934568;"(45.4636989934568, 9.16904958339604)"
11216;"C.so Magenta, 71 prima di P.za S.M. delle Grazie";16;9.17010436405911;45.4656641539551;"(45.4656641539551, 9.17010436405911)"
11217;"C.so Magenta, 74 dopo P.za S.M. delle Grazie";16;9.16980077849655;45.4657366129131;"(45.4657366129131, 9.16980077849655)"
11221;"Via De Amicis, 57 prima di Via Carroccio";94;9.1738147177026;45.4612210744715;"(45.4612210744715, 9.1738147177026)"
11225;"C.so Genova,  prima di Via Ariberto";"2,14,94";9.17656745157941;45.4580347445628;"(45.4580347445628, 9.17656745157941)"
11230;"C.so Magenta, 43 prima di Via Carducci";16;9.17514314095509;45.4658095713601;"(45.4658095713601, 9.17514314095509)"
11231;"Via V.Monti, 3 prima di Via Carducci";19;9.1753616437877;45.4661467750111;"(45.4661467750111, 9.1753616437877)"
11232;"Via Carducci, 13 prima di C.so Magenta";"58,94";9.1754397389935;45.4655480874874;"(45.4655480874874, 9.1754397389935)"
11233;Via V. Monti dopo l.go D'Ancona;19;9.17500343039069;45.4665801913422;"(45.4665801913422, 9.17500343039069)"
11234;"C.so di P.ta Genova, 1 prima di P.za Res.Partigiana";"2,14";9.17748510868988;45.4584971302746;"(45.4584971302746, 9.17748510868988)"
11235;Via De Amicis dopo P.za Res.Partigiana;94;9.17835444480199;45.4584264438031;"(45.4584264438031, 9.17835444480199)"
11241;C.so Magenta fronte 24 prima di Via Nirone;"16,19";9.17801143655864;45.465807810164;"(45.465807810164, 9.17801143655864)"
11242;"Via Ariosto, 2 prima di P.za Conciliazione";"10,126";9.16530716456514;45.4673628704893;"(45.4673628704893, 9.16530716456514)"
11243;"P.le Conciliazione, 1 prima di Via E.Toti";"67,151";9.1656621512612;45.4673695040612;"(45.4673695040612, 9.1656621512612)"
11244;"P.za Conciliazione, 5 prima di Via Ariosto";151;9.16554487791938;45.4676468960703;"(45.4676468960703, 9.16554487791938)"
11245;"Via Ariosto, 1 prima di Via A. da Giussano";10;9.16529153363375;45.4678719545924;"(45.4678719545924, 9.16529153363375)"
11246;"Via Ariosto, 16 prima di Via Mascheroni";10;9.16583609740508;45.469270824833;"(45.469270824833, 9.16583609740508)"
11247;"Via Mascheroni, 11 prima di Via Ariosto";68;9.16556738218681;45.4697932726716;"(45.4697932726716, 9.16556738218681)"
11248;"Via Mascheroni, 16 dopo Via Ariosto";68;9.16556936260638;45.4699237845051;"(45.4699237845051, 9.16556936260638)"
11249;"Via Ariosto, 19 prima di Via Mascheroni";10;9.16591916274737;45.4699536113893;"(45.4699536113893, 9.16591916274737)"
11250;"Via Bazzoni, 14 prima di P.za Conciliazione";68;9.16634749258364;45.468077448186;"(45.468077448186, 9.16634749258364)"
11251;L.go 5 Alpini prima di Via V.Monti;"10,61";9.16704540044251;45.4721223872323;"(45.4721223872323, 9.16704540044251)"
11252;L.go 5 Alpini prima di Via V.Monti;"1,10,61";9.16757613908008;45.4726031654339;"(45.4726031654339, 9.16757613908008)"
11253;Via V.Monti prima di L.go 5 Alpini;19;9.16692356624592;45.4725636144558;"(45.4725636144558, 9.16692356624592)"
11254;"Via V.Monti, 56 prima di L.go 5 Alpini";"1,19";9.16770576414244;45.4720944185263;"(45.4720944185263, 9.16770576414244)"
11255;"Via V.Monti, 36 prima di Via 20 Settembre";"1,19";9.1706494469885;45.4698578164642;"(45.4698578164642, 9.1706494469885)"
11256;Via V.Monti prima di Via 20 Settembre;"1,19";9.17000940946096;45.4701831294888;"(45.4701831294888, 9.17000940946096)"
11258;"Via Pagano, 10 prima di Via Canova";"1,10";9.17001481356142;45.4741882468837;"(45.4741882468837, 9.17001481356142)"
11259;Via Pagano prima di V.le MIlton;"1,10,61";9.16932650912837;45.4736120776529;"(45.4736120776529, 9.16932650912837)"
11260;V.le Milton prima di Via Pagano;61;9.17040492431653;45.4736251037742;"(45.4736251037742, 9.17040492431653)"
11261;"C.so Sempione, 3 dopo P.za Sempione";"1,10";9.17069811079712;45.4770467139877;"(45.4770467139877, 9.17069811079712)"
11262;"C.so Sempione, 1 prima di P.za Sempione";"1,10";9.17151874060573;45.4763090790817;"(45.4763090790817, 9.17151874060573)"
11263;"Via V.Monti, 23 prima di P.za Virgilio";"1,19";9.17253001220901;45.4682978214704;"(45.4682978214704, 9.17253001220901)"
11264;"Via V.Monti, 26 dopo P.za Virgilio";"1,19";9.17246498626067;45.4684734392892;"(45.4684734392892, 9.17246498626067)"
11265;V.le Moliere dopo Via Curie (Palazzo dell'Arte);"61,125";9.1731666633446;45.4713800312116;"(45.4713800312116, 9.1731666633446)"
11266;"Via V.Monti, 16 prima di P.za Virgilio";19;9.17368380604881;45.4675444914352;"(45.4675444914352, 9.17368380604881)"
11267;V.le Moliere prima di Via Curie (Palazzo dell'Arte);"61,126";9.17338703215277;45.4714667913575;"(45.4714667913575, 9.17338703215277)"
11269;"P.za Cadorna, 16";1;9.17595425323816;45.4680305796252;"(45.4680305796252, 9.17595425323816)"
11270;"P.le Cadorna, 11";1;9.17625390492005;45.4679504415344;"(45.4679504415344, 9.17625390492005)"
